I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.0038679997,-0.043024,-0.06154,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0038679997,-0.046024,-0.06554,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.009868,-0.054024,-0.06654,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0038679997,-0.052024,-0.070539996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,-0.054024,-0.070539996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0038679997,-0.052024,-0.070539996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007867999,-0.057024002,-0.070539996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020868,-0.069024,-0.070539996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,-0.064024,-0.08054,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0071320003,-0.059024,-0.08854,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010132,-0.056024,-0.08754,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.023132,-0.050024,-0.096540004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.019132,-0.046024,-0.08754,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033131998,-0.024023999,-0.07954,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041132,0.005976,-0.05854,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044131998,0.039976,-0.026540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073132,0.078976,-0.016540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079132,0.113976,0.012459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.081132,0.139976,0.03746,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075132,0.15197599,0.05546,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062132,0.153976,0.06846,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.057132,0.138976,0.05946,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047132,0.117976,0.04846,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027132,0.084976,0.03546,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,0.036976,0.020459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010868,0.021976,0.010459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0038679997,0.021976,0.0034599993,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011868,0.007976,-0.0025400007,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015868,-0.0030239997,-0.009540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.017868001,-0.011023999,-0.016540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026868,-0.027024,-0.022540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,-0.034024,-0.025540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,-0.034024,-0.025540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035868,-0.039024,-0.025540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033868,-0.037024,-0.025540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,-0.034024,-0.025540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031868,-0.031023998,-0.021540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,-0.028024,-0.01954,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031868,-0.026023999,-0.016540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,-0.022023998,-0.013540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036868002,-0.026023999,-0.011540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042868,-0.028024,-0.007540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033868,-0.028024,-0.016540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034868,-0.021024,-0.008540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037868,-0.011023999,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026868,0.0029759998,0.007459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016867999,0.024976,0.019459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015868,0.027975999,0.02146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.026976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022868,0.025975998,0.02646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,0.021976,0.03046,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020868,0.021976,0.020459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022868,0.019976001,0.020459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045868002,0.015976,0.03946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042868,0.014976,0.03446,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040868,0.009976,0.02846,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.038868003,0.007976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031868,0.006976,0.01646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044868,-0.004024,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037868,0.008976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,0.019976001,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028868001,0.015976,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025867999,0.015976,0.020459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028868001,0.010976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036868002,0.011976,0.02646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041868,0.009976,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042868,0.0049759997,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040868,0.0029759998,0.02146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034868,0.005976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022868,0.012976,0.013459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018868,0.015976,0.012459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,0.020976,0.02846,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025867999,0.025975998,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.024976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.020976,0.02346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018868,0.021976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.017976,0.02146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,0.015976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034868,0.018976,0.03046,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036868002,0.007976,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042868,0.0029759998,0.02346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049868003,0.011976,0.03946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036868002,0.016975999,0.03246,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.024976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011868,0.030976001,0.019459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00013200007,0.031976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008868,0.031976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020868,0.031976,0.03146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.017868001,0.031976,0.02846,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023867998,0.044976,0.04646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.074976005,0.072459996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010868,0.082976,0.07146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010868,0.075976,0.06446,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.006868,0.074976005,0.05946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.004868,0.069976,0.05246,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0008679996,0.065976,0.04446,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015132,0.074976005,0.036459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.023132,0.072976,0.027459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.014132,0.061976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.008132,0.053976,0.02346,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0011320002,0.048976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,0.039976,0.02346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010868,0.036976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010868,0.035976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016867999,0.027975999,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016867999,0.033976,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020868,0.018976,0.01746,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028868001,0.030976001,0.03746,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060868002,-0.0070240004,0.03146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.095868,0.005976,0.07946,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024131998,0.110976,0.06546,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.337132,0.507976,0.14846,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.566132,0.849976,0.26146,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.384132,0.206976,-0.19854,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.106132,-0.414024,-0.54154,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.016132,-0.440024,-0.47854,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036868002,-0.301024,-0.28554,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051868,-0.078024,-0.04854,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053868,-0.027024,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042868,-0.005024,0.014459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045868002,0.003976,0.027459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.054868,0.0019760001,0.03446,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041868,0.011976,0.03146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.038868003,0.008976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026868,0.018976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,0.012976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.029868,0.008976,0.01646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,0.0029759998,0.008459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028868001,-0.0020239996,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.029868,-0.008024,-0.0015400015,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,-0.012023999,-0.007540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016867999,-0.0070240004,-0.011540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0018679998,0.003976,-0.015540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.008132,0.008976,-0.021540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.017132,0.025975998,-0.013540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.034132,0.052976,-0.0035400009,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049132,0.089976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069132,0.14397599,0.05246,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.086132,0.176976,0.06846,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.101132,0.214976,0.09046,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.090132,0.230976,0.11845999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076132,0.21797599,0.119459994,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.083132,0.206976,0.10046,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064132,0.17297599,0.08546,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.042131998,0.138976,0.07446,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028132,0.113976,0.06346,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015132,0.088976,0.051459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0031320006,0.070976004,0.04446,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.006868,0.058976002,0.04246,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013867999,0.047976002,0.03946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022868,0.035976,0.036459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.031976,0.03446,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025867999,0.028976,0.03246,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.024976,0.027459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.021976,0.024459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025867999,0.017976,0.02146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.016975999,0.01646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.016975999,0.014459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.011976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.012976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.007976,0.007459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025867999,0.000976,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.005976,0.0034599993,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.007976,0.007459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028868001,0.011976,0.018459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.016975999,0.019459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026868,0.016975999,0.02146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.017868001,0.033976,0.03046,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007867999,0.043976,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013867999,0.037976,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.017868001,0.035976,0.03146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.030976001,0.03046,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023867998,0.027975999,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,0.023976002,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.029868,0.021976,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.029868,0.021976,0.029459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,0.017976,0.027459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,0.016975999,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021868002,0.016975999,0.01646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013867999,0.021976,0.013459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008868,0.021976,0.008459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,0.019976001,0.0034599993,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,0.030976001,0.014459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,0.028976,0.012459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014868,0.022976,0.014459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.032868,0.019976001,0.03046,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033868,0.013976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033868,0.010976,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.038868003,0.0029759998,0.019459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026868,0.008976,0.013459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024868,0.013976,0.01746,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,0.010976,0.019459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.029868,0.011976,0.019459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037868,0.007976,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040868,0.005976,0.025459997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036868002,0.008976,0.02346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030868001,0.011976,0.020459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,0.011976,0.01746,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022868,0.013976,0.014459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016867999,0.017976,0.011459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014868,0.016975999,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018868,0.012976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.011976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019868,0.011976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023867998,0.007976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025867999,0.005976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022868,0.008976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015868,0.010976,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,0.020976,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.004868,0.021976,0.0044599986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014868,0.015976,0.007459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0038679997,0.045976,0.02846,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.012132001,0.068976,0.03346,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.012132001,0.060976002,0.02646,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.017132,0.061976,0.022459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.023132,0.060976002,0.015459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.022132002,0.055976,0.011459999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033131998,0.058976002,0.0034599993,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.036132,0.049976002,-0.008540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029132001,0.030976001,-0.02054,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035132,0.028976,-0.027540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.023132,0.018976,-0.026540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.008132,0.008976,-0.021540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005868,-0.005024,-0.022540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010868,-0.0030239997,-0.014540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008868,-0.004024,-0.01754,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015868,-0.0030239997,-0.009540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00013200007,0.003976,-0.018540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0018679998,-0.0030239997,-0.023540001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.012868,0.008976,-0.0005400013,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056868,-0.037024,-0.0035400009,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.088868,-0.021024,0.04546,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107132,0.138976,0.009459998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.461132,0.62097603,0.13746,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.59113204,0.713976,0.10046,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.322132,-0.046024,-0.39054,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061132,-0.492024,-0.57454,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008868,-0.469024,-0.48354,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044868,-0.278024,-0.25554,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,-0.079024,-0.074540004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.009868,-0.052024,-0.06454,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.012868,-0.029023997,-0.038540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015868,-0.035024,-0.04154,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023867998,-0.032024,-0.02954,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023867998,-0.027024,-0.025540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033868,-0.029023997,-0.018540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034868,-0.029023997,-0.016540002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027867999,-0.035024,-0.02954,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020868,-0.032024,-0.033540003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008868,-0.033024,-0.04654,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,-0.034024,nan,-0.0009359997,-0.01836,0.019664,nan,nan,nan,nan,nan,nan
nan,-0.036024,nan,-0.002936,-0.010360001,0.014664002,nan,nan,nan,nan,nan,nan
nan,-0.043024,nan,-0.0069360007,0.004639998,0.0016640015,nan,nan,nan,nan,nan,nan
nan,-0.043024,nan,-0.0059360005,0.0036399998,0.0026639998,nan,nan,nan,nan,nan,nan
nan,-0.039024,nan,-0.010936,0.0066399984,0.0036640018,nan,nan,nan,nan,nan,nan
nan,-0.036024,nan,-0.010936,0.004639998,0.0066640005,nan,nan,nan,nan,nan,nan
nan,-0.0030239997,nan,-0.036936,0.0076400004,0.029664,nan,nan,nan,nan,nan,nan
nan,0.021976,nan,-0.056936,0.008639999,0.047664,nan,nan,nan,nan,nan,nan
nan,0.054976,nan,-0.079936,0.0036399998,0.074664,nan,nan,nan,nan,nan,nan
nan,0.107976004,nan,-0.119936,0.004639998,0.114664,nan,nan,nan,nan,nan,nan
nan,0.13697599,nan,-0.132936,-0.012360001,0.144664,nan,nan,nan,nan,nan,nan
nan,0.175976,nan,-0.164936,-0.00836,0.171664,nan,nan,nan,nan,nan,nan
nan,0.186976,nan,-0.17393601,-0.00736,0.178664,nan,nan,nan,nan,nan,nan
nan,0.16597599,nan,-0.148936,-0.02536,0.172664,nan,nan,nan,nan,nan,nan
nan,0.15197599,nan,-0.141936,-0.01836,0.157664,nan,nan,nan,nan,nan,nan
nan,0.110976,nan,-0.109936,-0.02036,0.128664,nan,nan,nan,nan,nan,nan
nan,0.078976,nan,-0.081936,-0.02936,0.109664,nan,nan,nan,nan,nan,nan
nan,0.058976002,nan,-0.065936,-0.03036,0.094664,nan,nan,nan,nan,nan,nan
